Order,Lot Frontage,Lot Area,Overall Qual,Overall Cond,Year Built,Age,BsmtFin SF 1,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bedroom AbvGr,TotRms AbvGrd,Fireplaces,Garage Cars,Garage Area,Wood Deck SF,Open Porch SF,Misc Val,SalePrice
2142,120,10356,5,6,1975,48,716,0,253,969,969,0,0,969,3,5,0,2,440,0,0,0,122000
2143,60,7200,5,5,1972,51,671,0,193,864,864,0,0,864,3,5,0,2,576,155,0,0,127000
2144,60,7200,4,8,1972,51,385,0,0,385,875,0,0,875,3,5,0,2,728,352,0,0,117000
2145,80,10386,8,5,2004,19,1464,0,536,2000,2000,0,0,2000,3,8,0,3,888,168,0,0,305900
2146,,9375,8,5,2002,21,0,0,1284,1284,1284,885,0,2169,3,7,1,2,647,192,87,0,228500
2147,,11354,7,5,2000,23,1412,0,261,1673,1673,0,0,1673,3,7,1,2,583,306,113,0,270000
2148,70,8749,7,5,2002,21,0,0,1459,1459,1459,0,0,1459,3,6,1,2,527,192,39,0,192000
2149,70,8749,7,5,2003,20,654,0,325,979,992,940,0,1932,3,7,1,2,610,0,120,0,213000
2150,65,8158,7,5,2002,21,0,0,860,860,860,869,0,1729,3,7,0,2,542,386,63,0,200000
2151,66,16226,8,5,1998,25,281,0,747,1028,1210,1242,0,2452,4,9,1,2,683,208,50,0,267000
2152,73,11927,8,5,1994,29,408,465,683,1556,1592,0,0,1592,3,7,1,2,484,120,35,0,228000
2153,,12728,8,5,2001,22,1198,0,333,1531,1531,908,0,2439,4,7,1,2,560,184,121,0,275000
2154,,15295,7,5,1996,27,762,0,98,860,1212,780,0,1992,3,7,2,2,608,225,32,0,211000
2155,90,11248,9,5,2002,21,1059,0,567,1626,1668,0,0,1668,3,7,1,3,702,257,45,0,285000
2156,80,10000,8,5,1995,28,1079,0,141,1220,1220,870,0,2090,3,8,1,2,556,0,65,0,240000
2157,36,4435,6,5,2003,20,659,0,189,848,848,0,0,848,1,3,0,2,420,140,0,0,131500
2158,73,17227,8,5,1999,24,915,0,426,1341,1341,0,0,1341,1,5,1,2,482,240,84,0,246900
2159,65,8200,7,5,2003,20,0,0,847,847,847,1081,0,1928,4,8,1,2,434,100,48,0,219500
2160,65,8450,7,5,2003,20,699,0,638,1337,1337,0,0,1337,3,6,0,2,531,0,39,0,185000
2161,70,8145,7,5,2007,16,0,0,738,738,738,738,0,1476,3,7,0,2,552,0,35,0,179400
2162,79,9245,7,5,2006,17,0,0,939,939,939,858,0,1797,3,8,0,2,639,144,53,0,213500
2163,63,8500,7,5,2004,19,0,0,1422,1422,1422,0,0,1422,3,7,0,2,626,192,60,0,179600
2164,65,8769,7,5,2005,18,709,0,460,1169,1190,0,0,1190,2,5,0,2,578,100,41,0,173500
2165,64,8334,6,5,2006,17,0,0,1330,1330,1330,0,0,1330,3,6,1,2,437,0,23,0,167840
2166,64,8333,7,5,2006,17,0,0,738,738,738,753,0,1491,3,7,1,2,484,100,30,0,168675
2167,64,9045,5,5,2005,18,0,0,768,768,768,768,0,1536,3,6,0,2,400,0,40,0,167000
2168,70,9170,5,7,1965,58,698,96,420,1214,1214,0,0,1214,2,6,0,2,461,0,0,400,140000
2169,75,9825,5,5,1967,56,936,0,0,936,936,0,0,936,2,4,1,1,384,405,0,450,118500
2170,67,8308,4,6,1963,60,132,841,115,1088,1088,0,0,1088,2,4,0,2,520,0,0,0,110000
2171,73,10921,4,5,1965,58,520,0,440,960,960,0,0,960,3,6,0,1,432,120,0,0,94750
2172,74,16287,5,6,1925,98,130,105,666,901,901,450,0,1351,3,7,1,2,576,0,0,0,122000
2173,80,8240,6,6,1960,63,0,0,1179,1179,1179,0,0,1179,2,5,0,2,622,0,0,0,110000
2174,81,11841,6,5,1990,33,816,0,0,816,816,0,0,816,3,5,0,0,0,0,32,0,118500
2175,65,6285,6,6,1976,47,504,0,456,960,1044,0,0,1044,3,7,1,2,528,228,0,0,133500
2176,,7917,6,7,1976,47,751,0,392,1143,1113,0,0,1113,3,6,1,1,504,370,30,0,148000
2177,,9555,5,6,1979,44,0,0,0,0,1100,1133,0,2233,5,11,0,2,579,0,0,0,141000
2178,74,8536,5,5,2006,17,0,0,1125,1125,1125,0,0,1125,2,5,0,2,430,80,64,0,155000
2179,60,7024,5,5,2005,18,980,0,110,1090,1090,0,0,1090,2,5,0,2,450,0,49,0,157000
2180,60,7023,5,5,2005,18,611,0,123,734,734,674,0,1408,3,6,0,2,489,0,85,0,171500
2181,128,39290,10,5,2008,15,4010,0,1085,5095,5095,0,0,5095,2,15,2,3,1154,546,484,17000,183850
2182,130,40094,10,5,2007,16,2260,0,878,3138,3138,1538,0,4676,3,11,1,3,884,208,406,0,184750
2183,35,3675,6,5,2005,18,467,0,80,547,1072,0,0,1072,2,5,0,2,525,0,44,0,140000
2184,64,6400,5,7,1959,64,77,831,52,960,960,0,0,960,2,4,0,1,392,144,0,0,131750
2185,74,6882,4,3,1955,68,0,0,0,0,1152,0,0,1152,2,6,0,0,0,0,0,0,61500
2186,75,10215,4,5,1954,69,492,0,372,864,948,0,0,948,3,5,0,1,248,0,0,0,111000
2187,52,8741,5,6,1946,77,0,0,1195,1195,1195,0,0,1195,4,8,0,0,0,118,0,0,98500
2188,70,4270,3,6,1931,92,544,0,0,544,774,0,0,774,3,6,0,0,0,0,0,0,79000
2189,62,10042,6,8,1920,103,144,278,238,660,740,125,0,865,2,4,1,1,216,0,0,0,108500
2190,68,9450,4,5,1954,69,552,0,342,894,894,0,0,894,3,5,0,2,400,0,0,0,110000
2191,70,11767,4,7,1910,113,0,0,560,560,796,550,0,1346,2,6,0,1,384,168,24,0,112000
2192,60,8172,4,5,1955,68,544,0,224,768,768,0,0,768,2,4,1,1,355,0,0,0,125000
2193,60,8172,4,5,1955,68,682,0,182,864,864,0,0,864,3,5,0,2,528,196,0,0,79275
2194,60,8190,4,6,1954,69,732,0,216,948,948,0,0,948,3,5,1,1,280,0,36,0,119000
2195,60,10896,6,7,1914,109,256,0,1184,1440,1440,1440,515,3395,8,14,0,0,0,0,110,0,200000
2196,60,10890,5,6,1923,100,371,0,925,1296,1296,1296,0,2592,6,12,0,0,0,0,742,1512,150000
2197,55,10592,6,7,1923,100,0,0,602,602,900,602,0,1502,3,7,2,1,180,96,0,0,165000
2198,55,10594,5,5,1926,97,0,0,768,768,789,0,0,789,2,5,0,1,200,0,0,0,96500
2199,54,7223,5,5,1926,97,319,0,971,1290,1422,0,0,1422,3,6,0,1,352,0,0,0,136500
2200,51,6821,6,7,1921,102,113,0,538,651,759,539,0,1298,2,8,1,1,240,216,0,0,146500
2201,60,7200,5,7,1937,86,569,0,162,731,981,787,0,1768,3,7,2,1,240,0,0,0,175000
2202,63,4000,7,8,1930,93,246,0,285,531,567,531,0,1098,2,5,1,1,216,0,0,0,148500
2203,53,6720,6,7,1921,102,0,0,585,585,851,585,0,1436,3,7,1,1,228,184,0,0,141500
2204,55,7642,7,8,1918,105,0,0,912,912,912,514,0,1426,3,7,1,1,216,0,240,0,189950
2205,53,7155,6,8,1926,97,0,0,686,686,686,775,0,1461,3,6,1,1,225,0,0,0,135000
2206,53,7128,7,5,1941,82,364,0,554,918,918,728,0,1646,4,7,2,1,240,0,0,0,164000
2207,40,4280,5,6,1913,110,365,0,75,440,694,0,0,694,2,4,1,1,352,0,0,0,90350
2208,53,5362,5,6,1910,113,0,0,661,661,661,589,0,1250,3,8,1,2,552,242,0,0,139000
2209,50,6305,5,7,1938,85,0,0,920,920,954,0,0,954,2,5,1,1,240,0,0,0,119750
2210,82,7136,6,6,1946,77,484,0,495,979,979,979,0,1958,4,8,0,2,492,0,0,0,145000
2211,82,6270,5,6,1949,74,284,0,717,1001,1001,1001,0,2002,4,8,0,3,871,0,0,0,145000
2212,60,7230,7,7,1927,96,0,0,851,851,867,851,0,1718,4,8,1,2,264,291,0,0,238000
2213,126,13108,5,5,1951,72,0,0,0,0,1226,0,0,1226,2,7,1,2,400,174,24,0,153500
2214,86,22420,6,6,1918,105,1128,0,242,1370,1370,1254,0,2624,4,10,1,3,864,0,0,0,239000
2215,78,12168,8,6,1934,89,428,0,537,965,1940,1254,0,3194,4,10,2,2,380,0,0,0,359100
2216,110,7810,4,6,1930,93,189,0,741,930,1230,525,0,1755,4,7,1,1,231,0,40,0,188000
2217,,11275,6,7,1932,91,297,557,0,854,1096,895,0,1991,3,7,1,2,432,0,0,0,220000
2218,79,6221,5,5,1941,82,533,0,195,728,760,595,0,1355,3,5,0,2,528,0,0,0,140000
2219,70,10570,8,8,1932,91,297,0,556,853,1549,1178,0,2727,3,10,2,2,440,0,74,0,315000
2220,61,7259,6,8,1945,78,774,150,104,1028,1436,884,0,2320,3,9,1,1,180,224,0,0,259500
2221,110,14442,6,7,1957,66,1186,0,291,1477,1839,0,0,1839,3,7,2,2,416,0,87,0,257500
2222,75,13125,7,6,1940,83,410,0,390,800,960,780,0,1740,3,6,2,1,240,0,0,0,219500
2223,,21000,6,5,1953,70,35,869,905,1809,2259,0,0,2259,3,7,2,2,450,166,120,0,217000
2224,,25485,6,4,1960,63,540,1020,0,1560,1560,0,0,1560,3,6,3,2,580,0,75,0,201000
2225,,21579,6,6,1968,55,813,0,675,1488,1488,0,0,1488,3,7,2,2,552,0,0,0,215000
2226,24,1782,6,6,1980,43,330,0,186,516,529,516,0,1045,2,5,1,2,462,180,0,0,123900
2227,,17871,4,5,1995,28,0,0,1680,1680,1680,0,0,1680,4,7,0,2,628,152,0,0,170000
2228,35,3907,8,5,1988,35,577,0,427,1004,1020,0,0,1020,1,4,0,2,509,135,0,0,200000
2229,,20693,7,5,1971,52,434,0,1262,1696,1696,0,0,1696,3,7,2,2,625,0,146,0,198000
2230,,32668,6,3,1957,66,1219,0,816,2035,2515,0,0,2515,4,9,2,2,484,0,0,0,200624
2231,70,18044,8,5,1986,37,0,0,279,279,2726,0,0,2726,2,6,1,2,691,216,64,0,315000
2232,85,8500,5,7,1919,104,0,0,793,793,997,520,0,1517,3,7,0,0,0,0,0,0,115000
2233,50,7000,6,7,1940,83,375,0,345,720,720,495,0,1215,3,6,0,2,720,0,0,0,141000
2234,50,5000,5,6,1941,82,116,0,604,720,803,0,0,803,2,5,0,2,360,0,0,0,87000
2235,50,7288,5,7,1925,98,0,0,936,936,936,665,0,1601,3,6,0,0,0,0,0,0,129850
2236,50,6060,4,5,1939,84,0,0,732,732,772,351,0,1123,3,4,0,1,264,0,0,0,100000
2237,50,9060,5,6,1923,100,548,0,311,859,942,886,0,1828,3,6,0,,,174,0,0,150909
2238,46,3672,5,7,1922,101,0,0,816,816,816,0,0,816,2,5,0,1,100,0,0,0,75200
2239,59,8263,6,5,1920,103,0,0,1012,1012,1012,0,0,1012,2,6,1,1,308,0,22,0,118400
2240,60,8967,5,2,1920,103,0,0,961,961,1077,0,0,1077,2,6,0,1,338,0,0,0,67000
2241,75,13710,5,5,1950,73,420,0,490,910,910,648,0,1558,4,6,0,1,282,289,0,0,152000
2242,64,11067,2,4,1939,84,0,0,0,0,640,0,205,845,1,4,0,1,256,48,0,0,68104
2243,75,8250,5,6,1895,128,0,0,957,957,1034,957,0,1991,4,9,0,0,0,0,0,0,119600
2244,65,6565,4,6,1957,66,967,0,106,1073,1073,0,0,1073,3,6,0,2,720,0,444,0,140000
2245,60,6060,5,9,1930,93,737,0,100,837,1001,0,0,1001,2,5,0,1,216,154,0,0,124900
2246,59,5568,8,5,2006,17,1573,0,0,1573,1625,0,0,1625,2,5,1,2,495,123,0,0,375000
2247,44,4750,8,5,2006,17,1573,0,0,1573,1625,0,0,1625,2,5,1,2,538,123,0,0,235000
2248,,12150,6,6,1979,44,1001,0,0,1001,1299,0,0,1299,2,5,1,2,486,84,0,0,183500
2249,,7540,6,6,1978,45,773,0,115,888,912,0,0,912,2,5,1,2,470,0,0,0,156000
2250,71,9187,6,5,1983,40,336,0,748,1084,1080,0,0,1080,3,5,0,2,484,120,0,0,134000
2251,80,10000,5,5,2002,21,585,0,856,1441,1392,0,0,1392,3,6,1,3,650,168,49,0,215000
2252,44,12864,7,5,2002,21,1392,0,17,1409,1409,0,0,1409,1,4,1,2,576,0,144,0,245000
2253,,9928,7,5,1991,32,1239,0,215,1454,1478,0,0,1478,3,6,1,2,506,114,22,0,210000
2254,,8750,7,6,1975,48,224,530,98,852,918,0,0,918,3,4,0,1,360,192,84,0,148000
2255,82,8410,6,6,1974,49,924,0,46,970,1026,0,0,1026,2,5,1,2,528,193,0,0,143000
2256,46,4054,7,6,1987,36,949,0,552,1501,1501,0,0,1501,2,5,2,2,512,240,0,0,244000
2257,,9763,7,5,1998,25,1102,72,328,1502,1502,0,0,1502,1,5,1,1,286,0,0,0,330000
2258,115,16905,5,6,1959,64,967,0,383,1350,1328,0,0,1328,2,5,2,1,308,0,104,0,170000
2259,149,19958,6,8,1958,65,0,0,585,585,2279,0,0,2279,4,7,1,2,461,274,0,0,257000
2260,67,8368,7,5,2006,17,0,0,1689,1689,1689,0,0,1689,3,7,0,2,433,100,39,0,231713
2261,68,8298,8,5,2006,17,583,0,963,1546,1564,0,0,1564,2,6,1,2,502,132,0,0,267300
2262,64,9037,8,5,2006,17,428,0,1048,1476,1484,0,0,1484,2,6,1,2,472,120,33,0,265900
2263,89,10991,8,5,2007,16,0,0,1571,1571,1571,0,0,1571,3,7,1,3,722,100,36,0,239000
2264,67,10656,8,5,2006,17,0,0,1638,1638,1646,0,0,1646,3,6,1,3,870,192,80,0,248900
2265,42,10331,7,7,1985,38,215,80,970,1265,1240,0,0,1240,3,6,0,2,528,232,0,0,174000
2266,44,13758,7,5,1990,33,902,0,254,1156,1187,530,0,1717,3,7,1,2,400,168,36,0,187500
2267,,9303,6,5,1996,27,742,0,130,872,888,868,0,1756,3,7,0,2,422,144,122,0,204000
2268,,6718,8,5,2001,22,250,0,1017,1267,1312,0,0,1312,2,5,0,2,471,256,28,0,180500
2269,73,9590,7,5,2003,20,786,0,82,868,1146,0,0,1146,3,6,1,2,438,160,22,0,187500
2270,80,11305,8,5,2002,21,1329,0,593,1922,1922,0,0,1922,2,6,1,3,692,201,64,0,282000
2271,,7777,6,5,1996,27,0,0,1491,1491,1491,0,0,1491,3,7,1,2,571,0,35,0,178000
2272,85,14536,8,5,2002,21,1300,0,316,1616,1629,0,0,1629,3,9,1,3,808,0,252,0,270000
2273,,11800,7,5,2003,20,766,0,356,1122,1146,1340,0,2486,5,10,1,2,452,143,32,0,279900
2274,50,35133,5,4,1963,60,1159,0,413,1572,1572,0,0,1572,3,5,2,3,995,0,263,0,186700
2275,93,15306,8,5,2006,17,80,0,1652,1732,1776,0,0,1776,3,7,1,3,712,0,0,0,283463
2276,85,12633,10,5,2006,17,0,0,1824,1824,1824,0,0,1824,3,8,1,3,932,160,36,0,392000
2277,88,12665,8,5,2005,18,0,0,1094,1094,1133,1349,0,2482,4,9,1,3,642,144,39,0,281213
2278,70,8402,5,5,2007,16,206,0,914,1120,1120,0,0,1120,3,6,0,0,0,0,30,0,147000
2279,200,43500,3,5,1953,70,0,0,0,0,2034,0,0,2034,2,9,0,4,1041,483,266,0,130000
2280,62,6710,6,5,1996,27,16,904,0,920,936,0,0,936,0,3,0,2,460,0,40,0,140000
2281,94,25286,4,5,1963,60,633,0,431,1064,1040,0,0,1040,3,5,0,2,648,0,0,0,132250
2282,100,25000,5,4,1967,56,0,0,1632,1632,1632,0,0,1632,4,8,0,2,576,0,0,0,143000
2283,,32463,4,4,1961,62,1159,0,90,1249,1622,0,0,1622,3,7,1,4,1356,439,0,0,168000
2284,44,4224,5,7,1976,47,840,0,200,1040,1060,0,0,1060,3,6,1,2,572,100,110,0,129900
2285,44,4224,5,5,1976,47,874,0,268,1142,1142,0,0,1142,3,6,1,2,528,536,90,0,134000
2286,21,1504,4,4,1972,51,252,0,294,546,546,546,0,1092,3,5,0,1,253,0,0,0,85500
2287,,1533,4,5,1970,53,503,0,27,530,530,462,0,992,2,4,0,1,297,112,97,0,106500
2288,21,1495,4,6,1970,53,384,0,162,546,546,546,0,1092,3,5,0,0,0,0,64,0,93900
2289,21,2001,4,5,1970,53,0,0,546,546,546,546,0,1092,3,6,0,1,286,0,0,0,75000
2290,21,1936,4,6,1970,53,131,499,0,630,630,0,0,630,1,3,0,0,0,0,0,0,84500
2291,21,1890,4,3,1976,47,0,0,546,546,546,546,0,1092,3,6,0,1,286,0,0,0,75190
2292,,11333,6,5,1976,47,539,0,490,1029,1062,0,0,1062,3,5,2,2,539,120,0,0,146800
2293,72,9129,5,5,1977,46,923,0,0,923,1008,0,0,1008,1,4,1,2,678,201,66,0,153500
2294,,15957,6,6,1977,46,1148,0,96,1244,1356,0,0,1356,3,6,1,2,528,1424,0,0,188000
2295,61,33983,5,6,1977,46,1112,0,48,1160,1676,0,0,1676,3,6,2,2,672,690,90,0,196000
2296,68,8286,5,7,1977,46,531,0,185,716,716,716,0,1432,3,6,1,2,531,0,136,0,157000
2297,50,6723,5,7,1971,52,796,0,0,796,796,0,0,796,2,5,0,0,0,129,0,0,138000
2298,54,7244,5,7,1970,53,619,0,149,768,768,0,0,768,2,5,0,2,624,104,0,0,129500
2299,124,27697,4,3,1961,62,811,0,585,1396,1608,0,0,1608,3,6,0,1,444,152,38,0,80000
2300,69,7599,4,6,1982,41,565,0,280,845,845,0,0,845,2,4,0,2,360,0,0,0,129500
2301,,11000,5,6,1976,47,1090,0,0,1090,1178,0,0,1178,3,6,0,2,502,0,44,0,135000
2302,76,8314,5,7,1982,41,546,0,270,816,816,0,0,816,2,5,0,1,264,168,0,0,124500
2303,65,11625,5,7,1983,40,596,0,220,816,816,0,0,816,2,4,0,1,264,330,0,0,139000
2304,63,10712,5,5,1991,32,212,0,762,974,974,0,0,974,3,5,0,0,0,0,28,0,93500
2305,62,10447,5,6,1984,39,516,0,348,864,887,0,0,887,3,5,0,1,288,140,0,0,124500
2306,,11027,6,5,1954,69,468,539,171,1178,1293,0,0,1293,2,5,0,2,452,280,0,0,149900
2307,85,10533,6,6,1956,67,773,0,235,1008,1024,0,0,1024,2,5,2,1,313,0,0,0,157500
2308,,11765,5,5,1957,66,1127,0,490,1617,1797,0,0,1797,3,7,1,3,963,0,0,0,169000
2309,,39384,6,6,1957,66,1110,0,595,1705,1390,0,0,1390,1,4,2,2,550,0,189,0,252000
2310,90,11727,7,6,1969,54,0,0,1851,1851,1851,0,0,1851,3,8,1,2,506,0,146,0,192100
2311,60,8238,6,5,1997,26,700,0,113,813,813,712,0,1525,3,6,1,2,400,421,72,0,183500
2312,,13006,7,5,1997,26,0,0,964,964,993,1243,0,2236,4,8,1,2,642,0,0,0,222000
2313,,13041,6,5,1995,28,0,0,781,781,781,890,0,1671,3,7,1,2,423,0,84,0,170000
2314,,13031,6,5,1995,28,592,0,99,691,691,807,0,1498,3,6,1,2,409,315,44,0,187500
2315,54,9783,6,5,1996,27,0,0,821,821,821,955,0,1776,3,7,1,2,443,286,116,0,202000
2316,70,11207,6,5,1997,26,714,0,88,802,802,709,0,1511,3,8,1,2,413,95,75,0,185000
2317,134,19378,7,5,2005,18,57,0,1335,1392,1392,1070,0,2462,4,9,1,2,576,239,132,0,320000
2318,50,14859,7,5,2006,17,0,0,1670,1670,1670,0,0,1670,3,7,1,3,690,144,60,0,240000
2319,50,13128,8,5,2005,18,0,0,1074,1074,1074,990,0,2064,4,7,1,2,527,0,119,0,250000
2320,72,10463,8,5,2005,18,0,0,893,893,901,900,0,1801,3,8,1,3,800,0,116,0,239900
2321,42,13751,7,5,2005,18,60,0,1640,1700,1700,512,0,2212,3,9,1,3,773,237,38,0,309000
2322,168,23257,7,5,2006,17,0,0,868,868,887,1134,0,2021,3,9,1,2,422,0,100,0,274725
2323,68,13108,8,5,1994,29,0,0,2062,2062,2079,608,0,2687,4,9,0,2,618,168,12,0,270000
2324,,8076,6,6,1993,30,705,0,455,1160,1169,0,0,1169,3,6,1,2,402,0,26,0,183500
2325,,7685,6,5,1993,30,518,0,179,697,697,804,0,1501,3,6,1,2,420,190,63,0,165600
2326,63,9084,7,5,1998,25,0,0,935,935,955,677,0,1632,3,8,1,2,462,0,28,0,176500
2327,30,3701,8,5,1987,36,0,0,1191,1191,1204,0,0,1204,2,5,0,2,461,120,70,0,130000
2328,44,5306,7,7,1987,36,495,215,354,1064,1064,703,0,1767,2,5,1,2,504,441,35,0,239000
2329,,6563,8,5,1985,38,1148,0,594,1742,1742,0,0,1742,2,5,1,2,564,114,28,0,275000
2330,59,16023,9,5,2005,18,1218,0,180,1398,1414,1384,0,2798,3,11,1,3,670,182,37,0,457347
2331,60,18062,10,5,2006,17,0,0,1528,1528,1528,1862,0,3390,5,10,1,3,758,204,34,0,545224
2332,63,12292,9,5,2006,17,205,0,889,1094,1102,1371,0,2473,4,11,1,3,675,246,39,0,356383
2333,85,16056,9,5,2005,18,240,0,1752,1992,1992,876,0,2868,4,11,1,3,716,214,108,0,556581
2334,82,12438,8,5,2006,17,0,0,1234,1234,1264,1312,0,2576,4,10,1,3,666,324,100,0,361919
2335,82,16052,10,5,2006,17,1206,0,644,1850,1850,848,0,2698,4,11,1,3,736,250,0,0,535000
2336,92,15922,9,5,2005,18,0,0,1390,1390,1390,1405,0,2795,4,10,1,3,660,272,102,0,401179
2337,66,13682,10,5,2006,17,0,0,1410,1410,1426,1519,0,2945,3,10,1,3,641,192,0,0,438780
2338,,14762,5,6,1948,75,0,0,0,0,1547,720,53,2320,2,7,1,2,672,120,144,0,169000
2339,100,34650,5,5,1955,68,1056,0,0,1056,1056,0,0,1056,3,5,0,2,572,264,0,0,145000
2340,60,8147,9,5,2005,18,1191,0,523,1714,1714,0,0,1714,2,7,1,2,517,156,55,0,318000
2341,69,11302,8,5,2005,18,1422,0,392,1814,1826,0,0,1826,3,7,1,3,758,180,75,0,319000
2342,90,18261,9,5,2005,18,1416,0,494,1910,2000,0,0,2000,3,8,2,3,722,351,102,0,470000
2343,91,14145,7,7,1984,39,213,0,995,1208,1621,0,0,1621,3,8,0,2,440,108,45,400,202500
2344,,13837,7,5,1988,35,1002,202,0,1204,1377,806,0,2183,4,9,0,3,786,0,0,0,229000
2345,,16659,7,7,1977,46,795,0,0,795,1468,795,0,2263,3,9,1,2,539,0,250,0,235000
2346,,18800,6,5,1976,47,712,0,84,796,790,784,0,1574,3,6,1,2,566,306,111,0,190000
2347,,10464,6,6,1980,43,850,0,138,988,1102,0,0,1102,2,5,1,2,582,140,22,0,169000
2348,80,10400,7,5,1988,35,929,0,916,1845,1872,0,0,1872,3,6,1,2,604,197,39,0,241500
2349,81,10530,7,5,1978,45,0,0,945,945,945,912,0,1857,4,8,1,2,482,400,105,0,188900
2350,79,10240,6,6,1980,43,625,1061,0,1686,1686,0,0,1686,3,7,1,2,612,384,131,0,207500
2351,80,16692,7,5,1978,45,790,469,133,1392,1392,1392,0,2784,5,12,2,2,564,0,112,2000,250000
2352,85,11475,6,6,1975,48,550,0,163,713,811,741,0,1552,3,6,1,2,434,209,208,0,179900
2353,,9927,7,5,1976,47,1005,0,42,1047,1083,0,0,1083,2,5,1,2,596,444,0,0,172000
2354,75,9512,7,5,2005,18,788,0,172,960,960,1358,0,2318,3,8,1,2,541,0,246,0,294323
2355,81,10530,6,6,1975,48,548,0,127,675,1109,766,0,1875,3,8,1,2,485,48,28,0,184500
2356,78,10140,5,6,1975,48,788,0,268,1056,1074,0,0,1074,3,6,0,2,495,0,88,0,153500
2357,78,10140,7,5,1976,47,194,0,638,832,832,832,0,1664,4,8,1,2,528,0,28,0,162900
2358,78,10140,6,6,1974,49,663,377,0,1040,1309,0,0,1309,3,5,1,2,484,265,0,0,181000
2359,80,10000,6,6,1974,49,755,0,348,1103,1103,0,0,1103,3,6,0,2,462,295,84,0,155000
2360,,15870,5,5,1969,54,75,791,230,1096,1096,0,0,1096,3,6,0,1,299,240,32,0,138800
2361,71,9353,4,5,1970,53,0,0,864,864,864,0,0,864,3,5,0,1,280,0,0,0,116050
2362,,8125,4,4,1971,52,614,0,244,858,858,0,0,858,3,5,0,0,0,0,0,0,88000
2363,60,7200,4,4,1971,52,20,620,224,864,874,0,0,874,3,5,0,2,576,63,0,0,97500
2364,26,8773,6,5,2002,21,951,0,536,1487,1419,0,0,1419,2,4,0,2,543,196,68,0,190000
2365,24,2760,6,5,1973,50,0,0,525,525,525,567,0,1092,3,6,0,2,440,0,0,0,105500
2366,24,2160,5,6,1973,50,402,0,363,765,765,600,0,1365,3,7,1,2,440,0,36,0,125500
2367,21,1953,6,5,1973,50,309,0,174,483,483,504,0,987,2,5,0,1,264,72,0,0,83000
2368,21,1890,6,7,1972,51,282,0,212,494,494,536,0,1030,3,6,0,1,264,0,0,0,116000
2369,21,1680,6,5,1971,52,0,0,672,672,672,546,0,1218,3,7,0,0,0,201,0,0,91500
2370,21,1680,6,7,1972,51,317,0,355,672,672,546,0,1218,3,7,0,1,264,0,28,0,118000
2371,21,1680,6,5,1972,51,276,0,207,483,483,465,0,948,2,5,0,1,264,0,0,0,89000
2372,21,1680,6,5,1972,51,382,0,143,525,525,567,0,1092,3,6,0,1,264,352,0,0,108000
2373,21,1680,6,5,1972,51,0,0,483,483,483,504,0,987,2,5,1,1,288,0,0,0,94500
2374,53,4043,6,5,1975,48,727,156,186,1069,1069,0,0,1069,2,4,1,2,440,0,55,0,146300
2375,65,7514,5,7,1967,56,373,108,462,943,1387,0,0,1387,3,6,1,1,300,0,0,0,145000
2376,68,7838,5,5,1967,56,769,0,95,864,900,0,0,900,3,6,1,1,288,175,144,0,123000
2377,24,2280,7,7,1976,47,120,492,443,1055,1055,0,0,1055,2,4,0,1,319,0,29,0,137500
2378,24,2179,6,5,1976,47,70,0,785,855,855,601,0,1456,3,6,1,2,460,0,28,0,144000
2379,129,16737,9,5,2004,19,1447,0,533,1980,1980,0,0,1980,3,8,1,3,770,194,45,0,315000
2380,72,16387,9,5,2006,17,1369,0,369,1738,1738,851,0,2589,4,11,1,3,831,0,0,0,412083
2381,111,16259,9,5,2006,17,0,0,1249,1249,1249,1347,0,2596,4,9,0,3,840,240,154,0,342643
2382,110,16163,8,5,2004,19,0,0,1618,1618,1618,0,0,1618,2,6,1,3,880,0,0,0,252000
2383,107,13891,10,5,2006,17,1386,0,690,2076,2076,0,0,2076,2,7,1,3,850,216,229,0,465000
2384,108,12228,7,5,2006,17,0,0,1721,1721,1740,0,0,1740,4,8,0,3,874,0,43,0,293000
2385,120,14780,9,5,2005,18,1505,0,363,1868,1868,0,0,1868,2,7,1,3,1085,354,56,0,415000
2386,98,16033,9,5,2004,19,1261,0,572,1833,1850,0,0,1850,3,8,1,3,772,519,112,0,326000
2387,101,14215,8,5,2005,18,0,0,1158,1158,1158,1218,0,2376,4,9,1,3,853,240,154,0,325300
2388,108,13418,8,5,2004,19,0,0,1117,1117,1132,1320,0,2452,4,9,1,3,691,113,32,0,309000
2389,120,13975,9,5,2005,18,0,0,1090,1090,1117,1089,0,2206,4,10,1,3,670,148,95,0,300000
2390,80,10240,8,5,2005,18,0,0,1030,1030,1038,1060,0,2098,3,8,1,3,878,192,52,0,275500
2391,82,9942,9,5,2005,18,1290,0,316,1606,1625,466,0,2091,3,8,1,2,521,194,84,0,338500
2392,85,11924,9,5,2005,18,998,0,177,1175,1182,1142,0,2324,4,11,2,3,736,147,21,0,345000
2393,103,12867,8,5,2005,18,0,0,1209,1209,1209,1044,0,2253,3,8,1,2,575,243,142,0,344133
2394,82,10672,8,5,2006,17,0,0,1054,1054,1054,1335,0,2389,4,10,1,3,672,176,64,0,298236
2395,82,11643,8,5,2005,18,880,0,644,1524,1544,814,0,2358,4,10,1,3,784,120,34,0,329900
